
"Pull day · Day 1 · Week 2 · New plan";"2026-07-02 7:31 am";"1:38 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
#;KG;REPS
1;75;11
2;70;12
3;70;11
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;7
2;15;12
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;25;9
2;25;10
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;10
2;10
3;10
"6. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;12
2;80;11
3;80;9
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;13
3;16;12

"Day 4/ Strength · Day 4 · Week 3 · New plan";"2025-07-05 3:11 pm";"24 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;120;4
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;7;15
2;7.5;13
"3. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;12
"4. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;20;14
2;24;10
3;26;8
"5. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;95;10
2;95;9
3;95;11
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;13
2;16;15
3;16;15

"Day 2/ Pull · Day 2 · Week 3 · New plan";"2025-07-03 8:17 pm";"1:13 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;10
3;80;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;10
2;95;8
3;90;10
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;10
2;22;10
3;22;8
4;20;12
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;12
2;40;10
3;40;8
"5. Curls · Cable · 10 reps"
#;KG;REPS
1;50;10
2;50;11
3;50;8
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;13
2;16;15

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-07-02 9:14 pm";"2:59 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;11
2;115;9
3;115;8
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;9
2;30;8
3;30;8
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7.5;11
2;7.5;12
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;95;14
2;105;12
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;9
2;65;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;60;15
2;60;11
3;60;13

"Day 1 / Push · Day 1 · Week 3 · New plan";"2025-06-30 9:44 pm";"1:26 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;9
3;28;8
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;13
2;70;12
3;70;11
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;7
2;20;6
3;15;12
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;7
2;20;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;10
2;10
3;10
"6. Seated Calf Raises · Machine · 10 reps";"Focus Front Calf (less weight) "
#;KG;REPS
1;60;15
2;60;11
3;60;13
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;13
2;16;12
3;16;12

"Day 4/ Strength · Day 4 · Week 2 · New plan";"2025-06-29 5:18 pm";"2:11 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;120;4
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;7;15
2;7.5;10
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;75;6
2;80;3
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;20;13
2;20;12
3;20;10
"5. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;12
"6. Shoulder Press · Machine · 10 reps"
#;KG;REPS
1;40;15
2;50;10
3;50;10
"7. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;95;8
2;95;7
3;85;11
"8. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;10
2;80;9
3;75;10

"Day 2/ Pull · Day 2 · Week 2 · New plan";"2025-06-27 12:49 pm";"1:28 hr"
"1. Seated Calf Raises · Machine · 10 reps";"Focus in front calfs "
#;KG;REPS
1;60;11
2;70;10
3;70;10
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;9
2;95;8
3;90;10
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;20;13
2;20;12
3;20;11
4;20;10
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;11
2;40;10
3;40;7
"5. Curls · Cable · 10 reps"
#;KG;REPS
1;50;10
2;50;11
3;50;10
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;15
2;14;15
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;11
2;50;10

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-06-25 3:44 pm";"1:09 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;11
2;115;9
3;115;8
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;10
2;28;8
3;28;8
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;14
2;7.5;12
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;8
2;65;6
"5. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12
"6. Standing Calf Raises · Smith machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;9

"Day 1 / Push · Day 1 · Week 2 · New plan";"2025-06-23 6:43 pm";"2:28 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;9
3;28;10
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;12
2;70;11
3;70;11
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;9
2;20;8
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;25;14
2;25;11
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;11
2;11
3;12
"6. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;9
3;75;10
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;11
2;50;10
3;50;9

"Day 4/ Strength · Day 4 · Week 1 · New plan";"2025-06-22 11:44 am";"1:57 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;120;3
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;7;14
2;7;11
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;75;5
2;77.5;4
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;18;12
3;20;10
"5. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;12
"6. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;11
"7. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;12
3;85;12
"8. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;10
2;80;8
3;75;10

"Day 2/ Pull · Day 2 · Week 1 · New plan";"2025-06-20 6:58 pm";"1:14 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;10
2;80;8
3;75;10
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;9
2;95;8
3;90;9
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;20;12
2;20;11
3;20;10
4;20;10
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;12
2;40;10
3;40;9
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;35;8
2;30;13
3;30;10
"6. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;14
2;80;12
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;11
2;50;10

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-06-18 9:25 am";"1:36 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;10
2;115;9
3;115;8
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;9
2;28;9
3;28;8
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;14
2;7;11
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;95;15
2;105;10
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;12
2;60;9
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;9
2;80;7
3;75;9

"Day 1 / Push · Day 1 · Week 1 · New plan";"2025-06-16 6:12 pm";"1:30 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;9
2;30;8
3;28;10
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;11
3;70;11
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;12
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;25;13
2;25;11
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;11
3;12
"6. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;11
2;50;10
3;50;9

"Day 4/ Strength · Day 4 · Week 5 · New plan";"2025-06-08 2:21 pm";"2:34 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;4
2;115;3
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;7;14
2;7;12
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;75;5
2;80;3
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;18;12
3;20;10
4;20;10
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;75;12
2;80;12
3;85;8
"6. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;11
3;85;10
"7. Standing Calf Raises · Smith machine · 10 reps"
#;KG;REPS
1;70;10
2;70;10
3;70;10

"Day 3/ Leg day · Day 3 · Week 5 · New plan";"2025-06-05 7:40 pm";"2:14 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;120;8
2;115;10
3;115;9
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;10
2;28;9
3;28;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;15
2;7;15
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;12
2;105;11
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;10
2;60;8
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 5 · New plan";"2025-06-04 8:07 pm";"1:29 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;9
2;80;8
3;75;9
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;10
2;95;9
3;90;10
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;12
4;18;12
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;12
2;40;9
3;40;8
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;14
2;35;8
3;30;12
"6. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;14
2;80;12
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;13

"Day 1 / Push · Day 1 · Week 5 · New plan";"2025-06-02 7:52 pm";"1:35 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;8
2;30;8
3;28;9
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;11
2;80;10
3;75;12
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;10
3;15;9
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;7
2;30;6
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;13
2;11
3;12

"Day 3/ Leg day · Day 3 · Week 4 · New plan";"2025-06-01 6:57 pm";"2:44 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;120;9
2;110;10
3;110;9
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;10
2;28;9
3;26;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;14
2;7;12
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;11
2;100;12
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;9
2;55;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 4 · New plan";"2025-05-31 2:46 pm";"1:47 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;12
2;75;9
3;75;9
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;12
2;90;12
3;90;10
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;10
2;16;12
3;16;11
4;16;10
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;12
2;40;9
3;40;8
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;35;8
2;30;10
3;30;11
"6. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;11
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;13

"Day 1 / Push · Day 1 · Week 4 · New plan";"2025-05-26 5:30 pm";"1:45 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;8
3;28;8
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;10
3;80;9
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;20;7
3;20;7
"4. Decline Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;55;14
2;65;10
3;65;8
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;12
"6. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;13
3;45;9

"Day 4/ Strength · Day 4 · Week 3 · New plan";"2025-05-25 7:26 pm";"22:04 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;100;5
"2. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;60;13
2;70;7
"3. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;18;11
3;16;10
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;75;12
2;75;12
3;80;10
"5. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;9
3;75;8

"Day 2/ Pull · Day 2 · Week 3 · New plan";"2025-05-23 10:19 am";"1:16 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;12
2;75;9
3;75;9
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;11
2;90;13
3;95;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;10
2;18;11
3;18;10
4;18;9
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;10
2;40;8
3;40;8
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;35;10
2;35;9
3;30;11

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-05-21 7:14 pm";"1:27 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;120;10
2;120;8
3;110;11
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;9
2;28;8
3;26;8
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;13
2;7;11
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;11
2;105;9
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;12
2;60;8
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 1 / Push · Day 1 · Week 3 · New plan";"2025-05-19 6:55 pm";"1:15 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;9
2;30;8
3;28;9
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;10
3;75;9
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;11
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;9
2;30;8
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;12
"6. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;10
3;75;9
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;45;12
2;50;10
3;50;10

"Day 4/ Strength · Day 4 · Week 2 · New plan";"2025-05-18 3:07 pm";"1:29 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;100;7
2;100;6
"2. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;60;11
2;70;6
"3. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;18;11
3;16;10
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;75;12
2;75;12
3;80;10
"5. Lateral Raises · Cable · 10 reps"
#;KG;REPS
1;15;13
2;15;15
3;15;15
"6. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;85;11
2;85;10
3;85;8
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-05-15 6:13 pm";"1:25 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;120;8
3;110;11
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;9
2;26;7
3;26;7
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;6;16
2;7;11
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;11
2;105;9
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;50;13
2;60;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 2 · New plan";"2025-05-13 6:58 pm";"1:14 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;11
2;90;12
3;90;11
"2. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;12
3;16;10
4;16;8
"3. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;8
3;40;7
"4. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;12
2;35;6
3;30;11
"5. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;11
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;15
2;14;15

"Day 1 / Push · Day 1 · Week 2 · New plan";"2025-05-12 7:09 pm";"2:33 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;8
2;30;7
3;28;10
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;8
3;75;8
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;11
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;9
2;30;8
"5. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;11
2;65;11
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;11
2;75;10
3;75;9

"Day 4/ Strength · Day 4 · Week 1 · New plan";"2025-05-10 5:50 pm";"2 min"
"1. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;60;10
2;70;5
"2. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;14
2;+0;12
3;+0;9
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;70;12
2;75;11
3;80;8
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;18;6
3;16;8
"5. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;12;15
2;12;15
3;12;15
"6. Lateral Raises · Cable · 15 reps"
#;KG;REPS
1;15;13
2;15;15
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;10
3;75;9
"8. Standing Calf Raises · Machine · 12 reps"
#;KG;REPS
1;70;12
2;70;10
3;70;10

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-05-09 12:35 pm";"1:23 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;11
2;120;9
3;110;8
"2. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;100;6
"3. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;10
2;26;9
3;26;8
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;95;15
2;105;8
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;9
2;60;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 1 · New plan";"2025-05-07 5:27 pm";"1:26 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;10
3;75;9
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;12
2;95;9
3;90;10
"3. Seated Curls · Dumbbells · 10 reps";"Hammer cursl "
#;KG;REPS
1;16;11
2;16;10
3;16;8
4;16;8
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;10
2;40;7
3;40;6
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;35;8
2;30;12
3;30;10
"6. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;11
2;80;10
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;12
2;50;11

"Day 1 / Push · Day 1 · Week 1 · New plan";"2025-05-05 7:20 pm";"3:03 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;32;6
3;30;7
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;12
2;75;11
3;80;8
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;12
3;15;12
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;7
2;25;9
"5. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;11
2;65;10
3;65;8
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10

"Day 4/ Strength · Day 4 · Week 5 · New plan";"2025-04-27 10:53 am";"1:40 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;115;5
3;115;5
"2. Bench Press · Dumbbells · 8 reps"
#;KG;REPS
1;28;12
2;30;8
3;30;7
"3. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;14
2;+0;12
3;+0;9
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;70;12
2;75;11
3;80;8
"5. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;18;6
3;16;8
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;12;15
2;12;15
3;12;15
"7. Lateral Raises · Cable · 15 reps"
#;KG;REPS
1;15;13
2;15;15
"8. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8
"9. Standing Calf Raises · Machine · 12 reps"
#;KG;REPS
1;70;12
2;70;10
3;70;10

"Day 3/ Leg day · Day 3 · Week 5 · New plan";"2025-04-24 7:56 pm";"1:12 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;120;10
3;110;11
"2. Squats · Barbell · 6 reps"
#;KG;REPS
1;110;4
2;110;4
"3. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;11
2;26;8
3;26;9
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;12
2;105;10
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;8
2;60;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 1 / Push · Day 1 · Week 5 · New plan";"2025-04-22 7:52 pm";"1:25 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;8
3;30;7
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;10
2;80;7
3;75;10
"3. Overhead Triceps Extensions · Cable · 10 reps";"Increase weight to 20kg"
#;KG;REPS
1;15;12
2;15;12
3;15;12
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;7
2;25;9
"5. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;11
2;65;10
3;65;8
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10

"Day 2/ Pull · Day 2 · Week 5 · New plan";"2025-04-21 12:17 pm";"2:07 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;12
2;95;9
3;90;10
"2. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;16;10
3;16;9
4;16;8
"3. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;13
2;+0;11
3;+0;10
"4. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;11
2;80;9
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;8
2;40;7
3;40;6
"6. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;35;11
2;35;9
3;35;8
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8
"8. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;12
2;50;11

"Day 4/ Strength · Day 4 · Week 4 · New plan";"2025-04-20 5:42 pm";"1:18 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;100;7
2;110;5
3;115;5
"2. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
